기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%)
2016.0,경운대학교(산업대),자연과학계열,158.0,17,10.76
2016.0,경인교육대학교,예체능계열,281.0,0,0.0
2016.0,경인교육대학교,인문사회계열,662.0,0,0.0
2016.0,경인교육대학교,자연과학계열,389.0,3,0.77
2016.0,경인교육대학교 _제2캠퍼스,예체능계열,306.0,1,0.33
2016.0,경인교육대학교 _제2캠퍼스,인문사회계열,684.0,1,0.15
2016.0,경인교육대학교 _제2캠퍼스,자연과학계열,370.0,1,0.27
2016.0,경일대학교,공학계열,5116.0,436,8.52
2016.0,경일대학교,예체능계열,1381.0,87,6.3
2016.0,경일대학교,인문사회계열,3057.0,227,7.43
2016.0,경일대학교,자연과학계열,674.0,12,1.78
2016.0,경희대학교,공학계열,7793.0,191,2.45
2016.0,경희대학교,예체능계열,4528.0,124,2.74
2016.0,경희대학교,의학계열,439.0,1,0.23
2016.0,경희대학교,인문사회계열,15950.0,337,2.11
2016.0,경희대학교,자연과학계열,5545.0,233,4.2
2016.0,계명대학교,공학계열,5957.0,251,4.21
2016.0,계명대학교,예체능계열,4616.0,190,4.12
2016.0,계명대학교,의학계열,314.0,2,0.64
2016.0,계명대학교,인문사회계열,15617.0,639,4.09
2016.0,계명대학교,자연과학계열,3521.0,98,2.78
2016.0,고려대학교,공학계열,6575.0,129,1.96
2016.0,고려대학교,예체능계열,1385.0,10,0.72
2016.0,고려대학교,의학계열,347.0,2,0.58
2016.0,고려대학교,인문사회계열,13570.0,162,1.19
2016.0,고려대학교,자연과학계열,5472.0,227,4.15
2016.0,고려대학교(세종) _분교,공학계열,2535.0,135,5.33
2016.0,고려대학교(세종) _분교,예체능계열,709.0,25,3.53
2016.0,고려대학교(세종) _분교,인문사회계열,5635.0,165,2.93
2016.0,고려대학교(세종) _분교,자연과학계열,1262.0,68,5.39
2016.0,고신대학교,공학계열,162.0,18,11.11
2016.0,고신대학교,예체능계열,466.0,53,11.37
2016.0,고신대학교,의학계열,322.0,3,0.93
2016.0,고신대학교,인문사회계열,2712.0,213,7.85
2016.0,고신대학교,자연과학계열,1679.0,106,6.31
2016.0,공주교육대학교,예체능계열,350.0,1,0.29
2016.0,공주교육대학교,인문사회계열,720.0,3,0.42
2016.0,공주교육대학교,자연과학계열,485.0,7,1.44
2016.0,광신대학교,예체능계열,133.0,22,16.54
2016.0,광신대학교,인문사회계열,483.0,39,8.07
2016.0,광운대학교,공학계열,6229.0,168,2.7
2016.0,광운대학교,예체능계열,229.0,14,6.11
2016.0,광운대학교,인문사회계열,4627.0,136,2.94
2016.0,광운대학교,자연과학계열,948.0,44,4.64
2016.0,광주가톨릭대학교,인문사회계열,132.0,12,9.09
2016.0,광주과학기술원,공학계열,115.0,0,0.0
2016.0,광주과학기술원,인문사회계열,417.0,0,0.0
2016.0,광주과학기술원,자연과학계열,188.0,0,0.0
2016.0,광주교육대학교,예체능계열,258.0,2,0.78
2016.0,광주교육대학교,인문사회계열,829.0,3,0.36
2016.0,광주교육대학교,자연과학계열,345.0,2,0.58
2016.0,광주대학교,공학계열,1560.0,121,7.76
2016.0,광주대학교,예체능계열,1361.0,120,8.82
2016.0,광주대학교,인문사회계열,5590.0,394,7.05
2016.0,광주대학교,자연과학계열,1243.0,62,4.99
2016.0,광주여자대학교,예체능계열,147.0,12,8.16
2016.0,광주여자대학교,인문사회계열,1927.0,82,4.26
2016.0,광주여자대학교,자연과학계열,2055.0,87,4.23
2016.0,국립강릉원주대학교,공학계열,1794.0,111,6.19
2016.0,국립강릉원주대학교,예체능계열,757.0,30,3.96
2016.0,국립강릉원주대학교,의학계열,166.0,0,0.0
2016.0,국립강릉원주대학교,인문사회계열,3385.0,150,4.43
2016.0,국립강릉원주대학교,자연과학계열,2564.0,131,5.11
2016.0,국립강릉원주대학교 _제2캠퍼스,공학계열,1915.0,90,4.7
2016.0,국립강릉원주대학교 _제2캠퍼스,예체능계열,145.0,10,6.9
2016.0,국립강릉원주대학교 _제2캠퍼스,인문사회계열,499.0,15,3.01
2016.0,국립강릉원주대학교 _제2캠퍼스,자연과학계열,342.0,1,0.29
2016.0,국립경국대학교,공학계열,3348.0,202,6.03
2016.0,국립경국대학교,예체능계열,581.0,38,6.54
2016.0,국립경국대학교,인문사회계열,3415.0,241,7.06
2016.0,국립경국대학교,자연과학계열,2513.0,116,4.62
2016.0,국립공주대학교,공학계열,6610.0,266,4.02
2016.0,국립공주대학교,예체능계열,1528.0,40,2.62
2016.0,국립공주대학교,인문사회계열,5053.0,146,2.89
2016.0,국립공주대학교,자연과학계열,4584.0,131,2.86
2016.0,국립군산대학교,공학계열,5016.0,332,6.62
2016.0,국립군산대학교,예체능계열,522.0,44,8.43
2016.0,국립군산대학교,인문사회계열,3272.0,187,5.72
2016.0,국립군산대학교,자연과학계열,2428.0,143,5.89
2016.0,국립금오공과대학교,공학계열,8928.0,294,3.29
2016.0,국립금오공과대학교,인문사회계열,345.0,15,4.35
2016.0,국립금오공과대학교,자연과학계열,165.0,9,5.45
2016.0,국립목포대학교,공학계열,3495.0,240,6.87
2016.0,국립목포대학교,예체능계열,565.0,46,8.14
2016.0,국립목포대학교,인문사회계열,4411.0,214,4.85
2016.0,국립목포대학교,자연과학계열,2428.0,105,4.32
2016.0,국립목포해양대학교,공학계열,3152.0,178,5.65
2016.0,국립부경대학교,공학계열,12431.0,400,3.22
2016.0,국립부경대학교,예체능계열,710.0,21,2.96
2016.0,국립부경대학교,인문사회계열,7326.0,259,3.54
2016.0,국립부경대학교,자연과학계열,3536.0,119,3.37
2016.0,국립순천대학교,공학계열,3529.0,208,5.89
2016.0,국립순천대학교,예체능계열,884.0,50,5.66
2016.0,국립순천대학교,인문사회계열,3824.0,154,4.03
2016.0,국립순천대학교,자연과학계열,2398.0,113,4.71
2016.0,국립창원대학교,공학계열,4504.0,161,3.57
2016.0,국립창원대학교,예체능계열,689.0,33,4.79
2016.0,국립창원대학교,인문사회계열,4953.0,177,3.57
2016.0,국립창원대학교,자연과학계열,1582.0,55,3.48
2016.0,국립한국교통대학교,공학계열,7833.0,323,4.12
2016.0,국립한국교통대학교,예체능계열,531.0,28,5.27
2016.0,국립한국교통대학교,인문사회계열,2897.0,115,3.97
2016.0,국립한국교통대학교,자연과학계열,945.0,27,2.86
2016.0,국립한국해양대학교,공학계열,5750.0,221,3.84
2016.0,국립한국해양대학교,예체능계열,165.0,8,4.85
2016.0,국립한국해양대학교,인문사회계열,2325.0,105,4.52
2016.0,국립한국해양대학교,자연과학계열,585.0,27,4.62
2016.0,국립한밭대학교,공학계열,5626.0,191,3.39
2016.0,국립한밭대학교,예체능계열,161.0,9,5.59
2016.0,국립한밭대학교,인문사회계열,1682.0,66,3.92
2016.0,국민대학교,공학계열,5497.0,94,1.71
2016.0,국민대학교,예체능계열,3080.0,46,1.49
2016.0,국민대학교,인문사회계열,9917.0,229,2.31
2016.0,국민대학교,자연과학계열,2329.0,66,2.83
2016.0,극동대학교,공학계열,1245.0,68,5.46
2016.0,극동대학교,예체능계열,1037.0,62,5.98
2016.0,극동대학교,인문사회계열,2068.0,172,8.32
2016.0,극동대학교,자연과학계열,1292.0,37,2.86
2016.0,금강대학교,공학계열,20.0,1,5.0
2016.0,금강대학교,인문사회계열,777.0,45,5.79
2016.0,김천대학교,공학계열,241.0,16,6.64
2016.0,김천대학교,예체능계열,110.0,15,13.64
2016.0,김천대학교,인문사회계열,1578.0,118,7.48
2016.0,김천대학교,자연과학계열,3002.0,131,4.36
2016.0,나사렛대학교,공학계열,335.0,9,2.69
2016.0,나사렛대학교,예체능계열,1121.0,84,7.49
2016.0,나사렛대학교,인문사회계열,5004.0,240,4.8
2016.0,나사렛대학교,자연과학계열,1148.0,37,3.22
2016.0,남부대학교,공학계열,459.0,40,8.71
2016.0,남부대학교,예체능계열,413.0,63,15.25
2016.0,남부대학교,인문사회계열,1116.0,87,7.8
2016.0,남부대학교,자연과학계열,2018.0,91,4.51
2016.0,남서울대학교,공학계열,2673.0,126,4.71
2016.0,남서울대학교,예체능계열,2386.0,83,3.48
2016.0,남서울대학교,인문사회계열,5179.0,195,3.77
2016.0,남서울대학교,자연과학계열,1276.0,32,2.51
2016.0,남서울대학교(산업대),공학계열,800.0,25,3.12
2016.0,남서울대학교(산업대),예체능계열,623.0,19,3.05
2016.0,남서울대학교(산업대),인문사회계열,1293.0,29,2.24
2016.0,남서울대학교(산업대),자연과학계열,81.0,4,4.94
2016.0,단국대학교,공학계열,5280.0,110,2.08
2016.0,단국대학교,예체능계열,2158.0,57,2.64
2016.0,단국대학교,인문사회계열,8208.0,214,2.61
2016.0,단국대학교,자연과학계열,540.0,28,5.19
2016.0,단국대학교 _제2캠퍼스,공학계열,1966.0,55,2.8
2016.0,단국대학교 _제2캠퍼스,예체능계열,2153.0,82,3.81
2016.0,단국대학교 _제2캠퍼스,의학계열,451.0,0,0.0
2016.0,단국대학교 _제2캠퍼스,인문사회계열,5596.0,168,3.0
2016.0,단국대학교 _제2캠퍼스,자연과학계열,5314.0,162,3.05
2016.0,대구가톨릭대학교,공학계열,4133.0,213,5.15
2016.0,대구가톨릭대학교,예체능계열,2145.0,115,5.36
2016.0,대구가톨릭대학교,의학계열,207.0,0,0.0
2016.0,대구가톨릭대학교,인문사회계열,8206.0,327,3.98
2016.0,대구가톨릭대학교,자연과학계열,4140.0,150,3.62
2016.0,대구경북과학기술원,자연과학계열,562.0,9,1.6
2016.0,대구교육대학교,예체능계열,369.0,3,0.81
2016.0,대구교육대학교,인문사회계열,858.0,1,0.12
2016.0,대구교육대학교,자연과학계열,491.0,2,0.41
2016.0,대구대학교,공학계열,6308.0,356,5.64
2016.0,대구대학교,예체능계열,1896.0,113,5.96
2016.0,대구대학교,의학계열,174.0,21,12.07
2016.0,대구대학교,인문사회계열,13709.0,564,4.11
2016.0,대구대학교,자연과학계열,4888.0,194,3.97
2016.0,대구예술대학교,예체능계열,1713.0,214,12.49
2016.0,대구예술대학교,인문사회계열,313.0,24,7.67
2016.0,대구외국어대학교,인문사회계열,367.0,53,14.44
2016.0,대구외국어대학교,인문사회계열,52.0,13,25.0
2016.0,대구한의대학교,공학계열,873.0,55,6.3
2016.0,대구한의대학교,예체능계열,858.0,70,8.16
2016.0,대구한의대학교,의학계열,454.0,2,0.44
2016.0,대구한의대학교,인문사회계열,3285.0,199,6.06
2016.0,대구한의대학교,자연과학계열,4013.0,191,4.76
2016.0,대신대학교,예체능계열,160.0,16,10.0
2016.0,대신대학교,인문사회계열,338.0,41,12.13
2016.0,대전가톨릭대학교,인문사회계열,95.0,3,3.16
2016.0,대전대학교,공학계열,3219.0,161,5.0
2016.0,대전대학교,예체능계열,956.0,60,6.28
2016.0,대전대학교,의학계열,314.0,1,0.32
2016.0,대전대학교,인문사회계열,6851.0,323,4.71
2016.0,대전대학교,자연과학계열,2141.0,79,3.69
2016.0,대전신학대학교,인문사회계열,224.0,19,8.48
2016.0,대진대학교,공학계열,3327.0,215,6.46
2016.0,대진대학교,예체능계열,1425.0,106,7.44
2016.0,대진대학교,인문사회계열,4621.0,272,5.89
2016.0,대진대학교,자연과학계열,1131.0,70,6.19
2016.0,덕성여자대학교,공학계열,435.0,25,5.75
2016.0,덕성여자대학교,예체능계열,889.0,32,3.6
2016.0,덕성여자대학교,인문사회계열,4092.0,106,2.59
2016.0,덕성여자대학교,자연과학계열,1565.0,75,4.79
2016.0,동국대학교,공학계열,5155.0,155,3.01
2016.0,동국대학교,예체능계열,1351.0,57,4.22
2016.0,동국대학교,인문사회계열,9995.0,297,2.97
2016.0,동국대학교,자연과학계열,2223.0,83,3.73
2016.0,동국대학교(WISE) _분교,공학계열,2198.0,132,6.01
2016.0,동국대학교(WISE) _분교,예체능계열,809.0,39,4.82
2016.0,동국대학교(WISE) _분교,의학계열,365.0,1,0.27
2016.0,동국대학교(WISE) _분교,인문사회계열,6706.0,348,5.19
2016.0,동국대학교(WISE) _분교,자연과학계열,1408.0,58,4.12
2016.0,동덕여자대학교,공학계열,622.0,12,1.93
2016.0,동덕여자대학교,예체능계열,2316.0,75,3.24
2016.0,동덕여자대학교,인문사회계열,3796.0,160,4.21
2016.0,동덕여자대학교,자연과학계열,1115.0,34,3.05
2016.0,동명대학교,공학계열,6243.0,413,6.62
2016.0,동명대학교,예체능계열,647.0,60,9.27
2016.0,동명대학교,인문사회계열,4987.0,297,5.96
2016.0,동명대학교,자연과학계열,848.0,38,4.48
2016.0,동서대학교,공학계열,4324.0,245,5.67
2016.0,동서대학교,예체능계열,2800.0,147,5.25
2016.0,동서대학교,인문사회계열,7043.0,320,4.54
2016.0,동서대학교,자연과학계열,1516.0,42,2.77
2016.0,동신대학교,공학계열,2046.0,95,4.64
2016.0,동신대학교,예체능계열,851.0,65,7.64
2016.0,동신대학교,의학계열,227.0,0,0.0
2016.0,동신대학교,인문사회계열,3541.0,226,6.38
2016.0,동신대학교,자연과학계열,2633.0,89,3.38
2016.0,동아대학교,공학계열,9407.0,299,3.18
2016.0,동아대학교,예체능계열,2746.0,126,4.59
2016.0,동아대학교,의학계열,155.0,0,0.0
2016.0,동아대학교,인문사회계열,11205.0,299,2.67
2016.0,동아대학교,자연과학계열,3304.0,92,2.78
2016.0,동양대학교,공학계열,2599.0,251,9.66
2016.0,동양대학교,예체능계열,751.0,118,15.71
2016.0,동양대학교,인문사회계열,2588.0,236,9.12
2016.0,동양대학교,자연과학계열,301.0,5,1.66
2016.0,동의대학교,공학계열,7990.0,385,4.82
2016.0,동의대학교,예체능계열,1740.0,108,6.21
2016.0,동의대학교,의학계열,201.0,0,0.0
2016.0,동의대학교,인문사회계열,9301.0,449,4.83
2016.0,동의대학교,자연과학계열,2747.0,91,3.31
2016.0,루터대학교,인문사회계열,489.0,34,6.95
2016.0,명지대학교,공학계열,6463.0,168,2.6
2016.0,명지대학교,예체능계열,1965.0,63,3.21
2016.0,명지대학교,인문사회계열,75.0,4,5.33
2016.0,명지대학교,자연과학계열,1309.0,33,2.52
2016.0,명지대학교 _제2캠퍼스,공학계열,538.0,8,1.49
2016.0,명지대학교 _제2캠퍼스,인문사회계열,9471.0,227,2.4
2016.0,명지대학교 _제2캠퍼스,자연과학계열,185.0,4,2.16
2016.0,목원대학교,공학계열,2541.0,147,5.79
2016.0,목원대학교,예체능계열,2771.0,136,4.91
2016.0,목원대학교,인문사회계열,5560.0,338,6.08
2016.0,목원대학교,자연과학계열,1157.0,70,6.05
2016.0,목포가톨릭대학교,인문사회계열,171.0,7,4.09
2016.0,목포가톨릭대학교,자연과학계열,454.0,9,1.98
2016.0,배재대학교,공학계열,2953.0,173,5.86
2016.0,배재대학교,예체능계열,1333.0,114,8.55
2016.0,배재대학교,인문사회계열,5978.0,401,6.71
2016.0,배재대학교,자연과학계열,1639.0,107,6.53
2016.0,백석대학교,공학계열,1773.0,96,5.41
2016.0,백석대학교,예체능계열,3341.0,187,5.6
2016.0,백석대학교,인문사회계열,10266.0,513,5.0
2016.0,백석대학교,자연과학계열,1561.0,33,2.11
2016.0,부산가톨릭대학교,공학계열,541.0,38,7.02
2016.0,부산가톨릭대학교,인문사회계열,1779.0,97,5.45
2016.0,부산가톨릭대학교,자연과학계열,2674.0,71,2.66
2016.0,부산교육대학교,예체능계열,381.0,2,0.52
2016.0,부산교육대학교,인문사회계열,737.0,4,0.54
2016.0,부산교육대학교,자연과학계열,489.0,3,0.61
2016.0,부산대학교,공학계열,11040.0,285,2.58
2016.0,부산대학교,예체능계열,1996.0,48,2.4
2016.0,부산대학교,인문사회계열,10151.0,200,1.97
2016.0,부산대학교,자연과학계열,6417.0,217,3.38
2016.0,부산외국어대학교,공학계열,922.0,54,5.86
2016.0,부산외국어대학교,예체능계열,497.0,41,8.25
2016.0,부산외국어대학교,인문사회계열,11201.0,671,5.99
2016.0,부산외국어대학교,자연과학계열,20.0,4,20.0
2016.0,부산장신대학교,인문사회계열,342.0,18,5.26
2016.0,삼육대학교,공학계열,1080.0,53,4.91
2016.0,삼육대학교,예체능계열,1132.0,54,4.77
2016.0,삼육대학교,인문사회계열,3008.0,124,4.12
2016.0,삼육대학교,자연과학계열,2342.0,123,5.25
2016.0,상명대학교,공학계열,465.0,12,2.58
2016.0,상명대학교,예체능계열,1385.0,52,3.75
2016.0,상명대학교,인문사회계열,5039.0,136,2.7
2016.0,상명대학교,자연과학계열,2322.0,78,3.36
2016.0,상명대학교 _제2캠퍼스,공학계열,1821.0,68,3.73
2016.0,상명대학교 _제2캠퍼스,예체능계열,3095.0,89,2.88
2016.0,상명대학교 _제2캠퍼스,인문사회계열,2609.0,105,4.02
2016.0,상명대학교 _제2캠퍼스,자연과학계열,840.0,28,3.33
2016.0,상지대학교,공학계열,1715.0,142,8.28
2016.0,상지대학교,예체능계열,1008.0,74,7.34
2016.0,상지대학교,의학계열,237.0,0,0.0
2016.0,상지대학교,인문사회계열,4620.0,348,7.53
2016.0,상지대학교,자연과학계열,2530.0,176,6.96
2016.0,서강대학교,공학계열,2591.0,63,2.43
2016.0,서강대학교,인문사회계열,7265.0,122,1.68
2016.0,서강대학교,자연과학계열,1271.0,51,4.01
2016.0,서경대학교,공학계열,2583.0,132,5.11
2016.0,서경대학교,예체능계열,1642.0,92,5.6
2016.0,서경대학교,인문사회계열,4190.0,259,6.18
2016.0,서경대학교,자연과학계열,745.0,31,4.16
2016.0,서남대학교,예체능계열,132.0,22,16.67
2016.0,서남대학교,의학계열,197.0,0,0.0
2016.0,서남대학교,자연과학계열,726.0,36,4.96
2016.0,서남대학교 _제2캠퍼스,공학계열,254.0,46,18.11
2016.0,서남대학교 _제2캠퍼스,예체능계열,159.0,23,14.47
2016.0,서남대학교 _제2캠퍼스,인문사회계열,451.0,79,17.52
2016.0,서남대학교 _제2캠퍼스,인문사회계열,56.0,7,12.5
2016.0,서남대학교 _제2캠퍼스,자연과학계열,265.0,16,6.04
2016.0,서울과학기술대학교,공학계열,7667.0,121,1.58
2016.0,서울과학기술대학교,예체능계열,1480.0,23,1.55
2016.0,서울과학기술대학교,인문사회계열,1067.0,30,2.81
2016.0,서울과학기술대학교,자연과학계열,524.0,7,1.34
2016.0,서울과학기술대학교(산업대),공학계열,2367.0,91,3.84
2016.0,서울과학기술대학교(산업대),예체능계열,313.0,28,8.95
2016.0,서울과학기술대학교(산업대),인문사회계열,415.0,27,6.51
2016.0,서울과학기술대학교(산업대),자연과학계열,104.0,8,7.69
2016.0,서울교육대학교,예체능계열,365.0,2,0.55
2016.0,서울교육대학교,인문사회계열,750.0,3,0.4
2016.0,서울교육대학교,자연과학계열,490.0,6,1.22
2016.0,서울기독대학교,예체능계열,110.0,12,10.91
2016.0,서울기독대학교,인문사회계열,487.0,38,7.8
2016.0,서울대학교,공학계열,5036.0,61,1.21
2016.0,서울대학교,예체능계열,1651.0,9,0.55
2016.0,서울대학교,의학계열,697.0,1,0.14
2016.0,서울대학교,인문사회계열,8672.0,47,0.54
2016.0,서울대학교,자연과학계열,4938.0,132,2.67
2016.0,서울시립대학교,공학계열,4676.0,127,2.72
2016.0,서울시립대학교,예체능계열,612.0,15,2.45
2016.0,서울시립대학교,인문사회계열,6318.0,112,1.77
2016.0,서울시립대학교,자연과학계열,1163.0,39,3.35
2016.0,서울신학대학교,예체능계열,461.0,19,4.12
2016.0,서울신학대학교,인문사회계열,2123.0,86,4.05
2016.0,서울여자대학교,공학계열,761.0,19,2.5
2016.0,서울여자대학교,예체능계열,1123.0,25,2.23
2016.0,서울여자대학교,인문사회계열,4924.0,141,2.86
2016.0,서울여자대학교,자연과학계열,2197.0,74,3.37
2016.0,서울장신대학교,예체능계열,150.0,11,7.33
2016.0,서울장신대학교,인문사회계열,511.0,18,3.52
2016.0,서울한영대학교,예체능계열,70.0,9,12.86
2016.0,서울한영대학교,인문사회계열,646.0,46,7.12
2016.0,서울한영대학교,자연과학계열,65.0,6,9.23
2016.0,서원대학교,공학계열,1255.0,75,5.98
2016.0,서원대학교,예체능계열,1252.0,87,6.95
2016.0,서원대학교,인문사회계열,5473.0,295,5.39
2016.0,서원대학교,자연과학계열,1786.0,62,3.47
2016.0,선문대학교,공학계열,4372.0,204,4.67
2016.0,선문대학교,예체능계열,606.0,44,7.26
2016.0,선문대학교,의학계열,151.0,6,3.97
2016.0,선문대학교,인문사회계열,6691.0,337,5.04
2016.0,선문대학교,자연과학계열,1574.0,41,2.6
2016.0,성결대학교,공학계열,1763.0,100,5.67
2016.0,성결대학교,예체능계열,992.0,35,3.53
2016.0,성결대학교,인문사회계열,3699.0,178,4.81
2016.0,성공회대학교,공학계열,1081.0,55,5.09
2016.0,성공회대학교,인문사회계열,2090.0,119,5.69
2016.0,성균관대학교,공학계열,8606.0,169,1.96
2016.0,성균관대학교,예체능계열,1622.0,37,2.28
2016.0,성균관대학교,의학계열,127.0,0,0.0
2016.0,성균관대학교,인문사회계열,12748.0,227,1.78
2016.0,성균관대학교,자연과학계열,2903.0,83,2.86
2016.0,성신여자대학교,공학계열,484.0,17,3.51
2016.0,성신여자대학교,예체능계열,2609.0,68,2.61
2016.0,성신여자대학교,인문사회계열,6142.0,230,3.74
2016.0,성신여자대학교,자연과학계열,2063.0,88,4.27
2016.0,세명대학교,공학계열,3187.0,185,5.8
2016.0,세명대학교,예체능계열,938.0,80,8.53
2016.0,세명대학교,의학계열,169.0,0,0.0
2016.0,세명대학교,인문사회계열,5751.0,358,6.23
2016.0,세명대학교,자연과학계열,1852.0,49,2.65
2016.0,세종대학교,공학계열,7218.0,233,3.23
2016.0,세종대학교,예체능계열,1814.0,89,4.91
2016.0,세종대학교,인문사회계열,5523.0,196,3.55
2016.0,세종대학교,자연과학계열,1381.0,37,2.68
2016.0,세한대학교,공학계열,242.0,26,10.74
2016.0,세한대학교,예체능계열,2201.0,434,19.72
2016.0,세한대학교,인문사회계열,2321.0,275,11.85
2016.0,세한대학교,자연과학계열,938.0,94,10.02
2016.0,송원대학교,공학계열,623.0,80,12.84
2016.0,송원대학교,예체능계열,253.0,30,11.86
2016.0,송원대학교,인문사회계열,1447.0,138,9.54
2016.0,송원대학교,자연과학계열,859.0,45,5.24
2016.0,수원가톨릭대학교,인문사회계열,198.0,8,4.04
2016.0,수원대학교,공학계열,4684.0,252,5.38
2016.0,수원대학교,예체능계열,2874.0,184,6.4
2016.0,수원대학교,인문사회계열,4756.0,173,3.64
2016.0,수원대학교,자연과학계열,1751.0,82,4.68
2016.0,숙명여자대학교,공학계열,958.0,46,4.8
2016.0,숙명여자대학교,예체능계열,2248.0,39,1.73
2016.0,숙명여자대학교,인문사회계열,7621.0,195,2.56
2016.0,숙명여자대학교,자연과학계열,1739.0,60,3.45
2016.0,순복음총회신학교,예체능계열,41.0,3,7.32
2016.0,순복음총회신학교,인문사회계열,131.0,16,12.21
2016.0,순천향대학교,공학계열,3959.0,162,4.09
2016.0,순천향대학교,예체능계열,1127.0,55,4.88
2016.0,순천향대학교,의학계열,375.0,0,0.0
2016.0,순천향대학교,인문사회계열,5916.0,262,4.43
2016.0,순천향대학교,자연과학계열,2999.0,122,4.07
2016.0,숭실대학교,공학계열,7696.0,181,2.35
2016.0,숭실대학교,예체능계열,360.0,17,4.72
2016.0,숭실대학교,인문사회계열,8963.0,293,3.27
2016.0,숭실대학교,자연과학계열,1411.0,72,5.1
2016.0,신경주대학교,공학계열,276.0,49,17.75
2016.0,신경주대학교,예체능계열,333.0,37,11.11
2016.0,신경주대학교,인문사회계열,2139.0,268,12.53
2016.0,신경주대학교,자연과학계열,512.0,38,7.42
2016.0,신라대학교,공학계열,2580.0,206,7.98
2016.0,신라대학교,예체능계열,1405.0,100,7.12
2016.0,신라대학교,인문사회계열,6887.0,422,6.13
2016.0,신라대학교,자연과학계열,2005.0,98,4.89
2016.0,신한대학교,공학계열,795.0,55,6.92
2016.0,신한대학교,인문사회계열,244.0,24,9.84
2016.0,신한대학교,자연과학계열,343.0,9,2.62
2016.0,신한대학교 _제2캠퍼스,공학계열,342.0,18,5.26
2016.0,신한대학교 _제2캠퍼스,예체능계열,728.0,44,6.04
2016.0,신한대학교 _제2캠퍼스,인문사회계열,2157.0,109,5.05
2016.0,신한대학교 _제2캠퍼스,자연과학계열,1797.0,69,3.84
2016.0,아신대학교,인문사회계열,1057.0,69,6.53
2016.0,아주대학교,공학계열,6773.0,186,2.75
2016.0,아주대학교,예체능계열,53.0,5,9.43
2016.0,아주대학교,의학계열,193.0,1,0.52
2016.0,아주대학교,인문사회계열,5066.0,138,2.72
2016.0,아주대학교,자연과학계열,1483.0,64,4.32
2016.0,안양대학교,공학계열,1732.0,80,4.62
2016.0,안양대학교,예체능계열,688.0,57,8.28
2016.0,안양대학교,인문사회계열,2650.0,149,5.62
2016.0,안양대학교,자연과학계열,453.0,19,4.19
2016.0,안양대학교 _제2캠퍼스,공학계열,309.0,25,8.09
2016.0,안양대학교 _제2캠퍼스,인문사회계열,339.0,17,5.01
2016.0,안양대학교 _제2캠퍼스,자연과학계열,35.0,3,8.57
2016.0,연세대학교,공학계열,6650.0,159,2.39
2016.0,연세대학교,예체능계열,1271.0,18,1.42
2016.0,연세대학교,의학계열,600.0,0,0.0
2016.0,연세대학교,인문사회계열,13380.0,149,1.11
2016.0,연세대학교,자연과학계열,3752.0,108,2.88
2016.0,연세대학교(미래) _분교,공학계열,1714.0,60,3.5
2016.0,연세대학교(미래) _분교,예체능계열,46.0,1,2.17
2016.0,연세대학교(미래) _분교,의학계열,438.0,3,0.68
2016.0,연세대학교(미래) _분교,인문사회계열,4057.0,170,4.19
2016.0,연세대학교(미래) _분교,자연과학계열,4273.0,100,2.34
2016.0,영남대학교,공학계열,10774.0,371,3.44
2016.0,영남대학교,예체능계열,2326.0,75,3.22
2016.0,영남대학교,의학계열,217.0,0,0.0
2016.0,영남대학교,인문사회계열,12057.0,394,3.27
2016.0,영남대학교,자연과학계열,4439.0,132,2.97
2016.0,영남신학대학교,인문사회계열,522.0,54,10.34
2016.0,영산대학교,공학계열,1287.0,92,7.15
2016.0,영산대학교,예체능계열,296.0,44,14.86
2016.0,영산대학교,인문사회계열,1909.0,181,9.48
2016.0,영산대학교,자연과학계열,779.0,14,1.8
2016.0,영산대학교 _제2캠퍼스,예체능계열,952.0,93,9.77
2016.0,영산대학교 _제2캠퍼스,인문사회계열,3062.0,251,8.2
2016.0,영산대학교 _제2캠퍼스,자연과학계열,1118.0,68,6.08
2016.0,영산선학대학교,인문사회계열,50.0,2,4.0
2016.0,예수대학교,인문사회계열,90.0,2,2.22
2016.0,예수대학교,자연과학계열,531.0,7,1.32
2016.0,예원예술대학교,예체능계열,603.0,67,11.11
2016.0,예원예술대학교,인문사회계열,93.0,19,20.43
2016.0,예원예술대학교 _제2캠퍼스,예체능계열,643.0,47,7.31
2016.0,용인대학교,공학계열,408.0,14,3.43
2016.0,용인대학교,예체능계열,3685.0,214,5.81
2016.0,용인대학교,인문사회계열,2866.0,138,4.82
2016.0,용인대학교,자연과학계열,1434.0,79,5.51
2016.0,우석대학교,공학계열,2194.0,160,7.29
2016.0,우석대학교,예체능계열,1543.0,158,10.24
2016.0,우석대학교,의학계열,140.0,0,0.0
2016.0,우석대학교,인문사회계열,4169.0,297,7.12
2016.0,우석대학교,자연과학계열,2312.0,127,5.49
2016.0,우송대학교,공학계열,3219.0,154,4.78
2016.0,우송대학교,예체능계열,1048.0,68,6.49
2016.0,우송대학교,인문사회계열,6433.0,316,4.91
2016.0,우송대학교,자연과학계열,1785.0,49,2.75
2016.0,울산과학기술원,공학계열,2386.0,31,1.3
2016.0,울산과학기술원,인문사회계열,970.0,19,1.96
2016.0,울산과학기술원,자연과학계열,691.0,8,1.16
2016.0,울산대학교,공학계열,7669.0,280,3.65
2016.0,울산대학교,예체능계열,1748.0,99,5.66
